Date,Cases,Cumulative_cases,Country
2022/8/29,0,3,Bosnia And Herzegovina
2022/8/30,0,3,Bosnia And Herzegovina
2022/8/31,0,3,Bosnia And Herzegovina
2022/9/1,0,3,Bosnia And Herzegovina
2022/9/2,0,3,Bosnia And Herzegovina
2022/9/3,0,3,Bosnia And Herzegovina
2022/9/4,0,3,Bosnia And Herzegovina
2022/9/5,0,3,Bosnia And Herzegovina
2022/9/6,0,3,Bosnia And Herzegovina
2022/9/7,0,3,Bosnia And Herzegovina
2022/9/8,0,3,Bosnia And Herzegovina
2022/6/8,1,1,Brazil
2022/6/9,0,1,Brazil
2022/6/10,0,1,Brazil
2022/6/11,1,2,Brazil
2022/6/12,1,3,Brazil
2022/6/13,0,3,Brazil
2022/6/14,2,5,Brazil
2022/6/15,0,5,Brazil
2022/6/16,1,6,Brazil
2022/6/17,1,7,Brazil
2022/6/18,0,7,Brazil
2022/6/19,1,8,Brazil
2022/6/20,0,8,Brazil
2022/6/21,1,9,Brazil
2022/6/22,2,11,Brazil
2022/6/23,5,16,Brazil
2022/6/24,1,17,Brazil
2022/6/25,2,19,Brazil
2022/6/26,1,20,Brazil
2022/6/27,0,20,Brazil
2022/6/28,1,21,Brazil
2022/6/29,16,37,Brazil
2022/6/30,12,49,Brazil
2022/7/1,15,64,Brazil
2022/7/2,12,76,Brazil
2022/7/3,2,78,Brazil
2022/7/4,2,80,Brazil
2022/7/5,26,106,Brazil
2022/7/6,36,142,Brazil
2022/7/7,30,172,Brazil
2022/7/8,32,204,Brazil
2022/7/9,14,218,Brazil
2022/7/10,0,218,Brazil
2022/7/11,10,228,Brazil
2022/7/12,38,266,Brazil
2022/7/13,42,308,Brazil
2022/7/14,39,347,Brazil
2022/7/15,0,347,Brazil
2022/7/16,0,347,Brazil
2022/7/17,0,347,Brazil
2022/7/18,0,347,Brazil
2022/7/19,101,448,Brazil
2022/7/20,143,591,Brazil
2022/7/21,13,604,Brazil
2022/7/22,90,694,Brazil
2022/7/23,0,694,Brazil
2022/7/24,0,694,Brazil
2022/7/25,115,809,Brazil
2022/7/26,56,865,Brazil
2022/7/27,112,977,Brazil
2022/7/28,89,1066,Brazil
2022/7/29,193,1259,Brazil
2022/7/30,84,1343,Brazil
2022/7/31,27,1370,Brazil
2022/8/1,105,1475,Brazil
2022/8/2,128,1603,Brazil
2022/8/3,118,1721,Brazil
2022/8/4,139,1860,Brazil
2022/8/5,144,2004,Brazil
2022/8/6,104,2108,Brazil
2022/8/7,23,2131,Brazil
2022/8/8,162,2293,Brazil
2022/8/9,122,2415,Brazil
2022/8/10,43,2458,Brazil
2022/8/11,0,2458,Brazil
2022/8/12,288,2746,Brazil
2022/8/13,102,2848,Brazil
2022/8/14,45,2893,Brazil
2022/8/15,92,2985,Brazil
2022/8/16,198,3183,Brazil
2022/8/17,176,3359,Brazil
2022/8/18,91,3450,Brazil
2022/8/19,205,3655,Brazil
2022/8/20,100,3755,Brazil
2022/8/21,32,3787,Brazil
2022/8/22,109,3896,Brazil
2022/8/23,88,3984,Brazil
2022/8/24,160,4144,Brazil
2022/8/25,72,4216,Brazil
2022/8/26,256,4472,Brazil
2022/8/27,0,4472,Brazil
2022/8/28,0,4472,Brazil
2022/8/29,220,4692,Brazil
2022/8/30,184,4876,Brazil
2022/8/31,161,5037,Brazil
2022/9/1,160,5197,Brazil
2022/9/2,0,5197,Brazil
2022/9/3,0,5197,Brazil
2022/9/4,212,5409,Brazil
2022/9/5,116,5525,Brazil
2022/9/6,167,5692,Brazil
2022/9/7,34,5726,Brazil
2022/9/8,0,5726,Brazil
2022/6/23,2,2,Bulgaria
2022/6/24,0,2,Bulgaria
2022/6/25,0,2,Bulgaria
2022/6/26,0,2,Bulgaria
2022/6/27,1,3,Bulgaria
2022/6/28,0,3,Bulgaria
2022/6/29,0,3,Bulgaria
2022/6/30,0,3,Bulgaria
2022/7/1,0,3,Bulgaria
2022/7/2,0,3,Bulgaria
2022/7/3,0,3,Bulgaria
2022/7/4,0,3,Bulgaria
2022/7/5,0,3,Bulgaria
2022/7/6,0,3,Bulgaria
2022/7/7,0,3,Bulgaria
2022/7/8,0,3,Bulgaria
2022/7/9,0,3,Bulgaria
2022/7/10,0,3,Bulgaria
2022/7/11,0,3,Bulgaria
2022/7/12,0,3,Bulgaria
2022/7/13,0,3,Bulgaria
2022/7/14,0,3,Bulgaria
2022/7/15,0,3,Bulgaria
2022/7/16,0,3,Bulgaria
2022/7/17,0,3,Bulgaria
2022/7/18,0,3,Bulgaria
2022/7/19,0,3,Bulgaria
2022/7/20,0,3,Bulgaria
2022/7/21,0,3,Bulgaria
2022/7/22,1,4,Bulgaria
2022/7/23,0,4,Bulgaria
2022/7/24,0,4,Bulgaria
2022/7/25,0,4,Bulgaria
2022/7/26,0,4,Bulgaria
2022/7/27,0,4,Bulgaria
2022/7/28,0,4,Bulgaria
2022/7/29,0,4,Bulgaria
2022/7/30,0,4,Bulgaria
2022/7/31,0,4,Bulgaria
2022/8/1,0,4,Bulgaria
2022/8/2,0,4,Bulgaria
2022/8/3,0,4,Bulgaria
2022/8/4,0,4,Bulgaria
2022/8/5,0,4,Bulgaria
2022/8/6,0,4,Bulgaria
2022/8/7,0,4,Bulgaria
2022/8/8,0,4,Bulgaria
2022/8/9,0,4,Bulgaria
2022/8/10,0,4,Bulgaria
2022/8/11,0,4,Bulgaria
2022/8/12,0,4,Bulgaria
2022/8/13,0,4,Bulgaria
2022/8/14,0,4,Bulgaria
2022/8/15,0,4,Bulgaria
2022/8/16,0,4,Bulgaria
2022/8/17,0,4,Bulgaria
2022/8/18,0,4,Bulgaria
2022/8/19,0,4,Bulgaria
2022/8/20,0,4,Bulgaria
2022/8/21,0,4,Bulgaria
2022/8/22,0,4,Bulgaria
2022/8/23,0,4,Bulgaria
2022/8/24,0,4,Bulgaria
2022/8/25,0,4,Bulgaria
2022/8/26,0,4,Bulgaria
2022/8/27,0,4,Bulgaria
2022/8/28,0,4,Bulgaria
2022/8/29,0,4,Bulgaria
2022/8/30,0,4,Bulgaria
2022/8/31,0,4,Bulgaria
2022/9/1,0,4,Bulgaria
2022/9/2,1,5,Bulgaria
2022/9/3,0,5,Bulgaria
2022/9/4,0,5,Bulgaria
2022/9/5,0,5,Bulgaria
2022/9/6,0,5,Bulgaria
2022/9/7,0,5,Bulgaria
2022/9/8,0,5,Bulgaria
2022/2/17,3,3,Cameroon
2022/2/18,0,3,Cameroon
2022/2/19,0,3,Cameroon
2022/2/20,0,3,Cameroon
2022/2/21,0,3,Cameroon
2022/2/22,0,3,Cameroon
2022/2/23,0,3,Cameroon
2022/2/24,0,3,Cameroon
2022/2/25,0,3,Cameroon
2022/2/26,0,3,Cameroon
2022/2/27,0,3,Cameroon
2022/2/28,0,3,Cameroon
2022/3/1,0,3,Cameroon
2022/3/2,0,3,Cameroon
2022/3/3,0,3,Cameroon
2022/3/4,0,3,Cameroon
2022/3/5,0,3,Cameroon
2022/3/6,0,3,Cameroon
2022/3/7,0,3,Cameroon
2022/3/8,0,3,Cameroon
2022/3/9,0,3,Cameroon
2022/3/10,0,3,Cameroon
2022/3/11,0,3,Cameroon
2022/3/12,0,3,Cameroon
2022/3/13,0,3,Cameroon
2022/3/14,0,3,Cameroon
2022/3/15,0,3,Cameroon
2022/3/16,0,3,Cameroon
2022/3/17,0,3,Cameroon
2022/3/18,0,3,Cameroon
2022/3/19,0,3,Cameroon
2022/3/20,0,3,Cameroon
2022/3/21,0,3,Cameroon
2022/3/22,0,3,Cameroon
2022/3/23,0,3,Cameroon
2022/3/24,0,3,Cameroon
2022/3/25,0,3,Cameroon
2022/3/26,0,3,Cameroon
2022/3/27,0,3,Cameroon
2022/3/28,0,3,Cameroon
2022/3/29,0,3,Cameroon
2022/3/30,0,3,Cameroon
2022/3/31,0,3,Cameroon
2022/4/1,0,3,Cameroon
2022/4/2,0,3,Cameroon
2022/4/3,0,3,Cameroon
2022/4/4,0,3,Cameroon
2022/4/5,0,3,Cameroon
2022/4/6,0,3,Cameroon
2022/4/7,0,3,Cameroon
2022/4/8,0,3,Cameroon
2022/4/9,0,3,Cameroon
2022/4/10,0,3,Cameroon
2022/4/11,0,3,Cameroon
2022/4/12,0,3,Cameroon
2022/4/13,0,3,Cameroon
2022/4/14,0,3,Cameroon
2022/4/15,0,3,Cameroon
2022/4/16,0,3,Cameroon
2022/4/17,0,3,Cameroon
2022/4/18,0,3,Cameroon
2022/4/19,0,3,Cameroon
2022/4/20,0,3,Cameroon
2022/4/21,0,3,Cameroon
2022/4/22,0,3,Cameroon
2022/4/23,0,3,Cameroon
2022/4/24,0,3,Cameroon
2022/4/25,0,3,Cameroon
2022/4/26,0,3,Cameroon
2022/4/27,0,3,Cameroon
2022/4/28,0,3,Cameroon
2022/4/29,0,3,Cameroon
2022/4/30,0,3,Cameroon
2022/5/1,0,3,Cameroon
2022/5/2,0,3,Cameroon
2022/5/3,0,3,Cameroon
2022/5/4,0,3,Cameroon
2022/5/5,0,3,Cameroon
2022/5/6,0,3,Cameroon
2022/5/7,0,3,Cameroon
2022/5/8,0,3,Cameroon
2022/5/9,0,3,Cameroon
2022/5/10,0,3,Cameroon
2022/5/11,0,3,Cameroon
2022/5/12,0,3,Cameroon
2022/5/13,0,3,Cameroon
2022/5/14,0,3,Cameroon
2022/5/15,0,3,Cameroon
2022/5/16,0,3,Cameroon
2022/5/17,0,3,Cameroon
2022/5/18,0,3,Cameroon
2022/5/19,0,3,Cameroon
2022/5/20,0,3,Cameroon
2022/5/21,0,3,Cameroon
2022/5/22,0,3,Cameroon
2022/5/23,0,3,Cameroon
2022/5/24,0,3,Cameroon
2022/5/25,0,3,Cameroon
2022/5/26,0,3,Cameroon
2022/5/27,0,3,Cameroon
2022/5/28,0,3,Cameroon
2022/5/29,0,3,Cameroon
2022/5/30,0,3,Cameroon
2022/5/31,0,3,Cameroon
2022/6/1,0,3,Cameroon
2022/6/2,0,3,Cameroon
2022/6/3,0,3,Cameroon
2022/6/4,0,3,Cameroon
2022/6/5,0,3,Cameroon
2022/6/6,0,3,Cameroon
2022/6/7,0,3,Cameroon
2022/6/8,0,3,Cameroon
2022/6/9,0,3,Cameroon
2022/6/10,0,3,Cameroon
2022/6/11,0,3,Cameroon
2022/6/12,0,3,Cameroon
2022/6/13,0,3,Cameroon
2022/6/14,0,3,Cameroon
2022/6/15,0,3,Cameroon
2022/6/16,0,3,Cameroon
2022/6/17,0,3,Cameroon
2022/6/18,0,3,Cameroon
2022/6/19,0,3,Cameroon
2022/6/20,0,3,Cameroon
2022/6/21,0,3,Cameroon
2022/6/22,0,3,Cameroon
2022/6/23,0,3,Cameroon
2022/6/24,0,3,Cameroon
2022/6/25,0,3,Cameroon
2022/6/26,3,6,Cameroon
2022/6/27,0,6,Cameroon
2022/6/28,0,6,Cameroon
2022/6/29,0,6,Cameroon
2022/6/30,0,6,Cameroon
2022/7/1,0,6,Cameroon
2022/7/2,0,6,Cameroon
2022/7/3,0,6,Cameroon
2022/7/4,0,6,Cameroon
2022/7/5,0,6,Cameroon
2022/7/6,0,6,Cameroon
2022/7/7,0,6,Cameroon
2022/7/8,0,6,Cameroon
2022/7/9,0,6,Cameroon
2022/7/10,0,6,Cameroon
2022/7/11,0,6,Cameroon
2022/7/12,0,6,Cameroon
2022/7/13,0,6,Cameroon
2022/7/14,0,6,Cameroon
2022/7/15,0,6,Cameroon
2022/7/16,0,6,Cameroon
2022/7/17,1,7,Cameroon
2022/7/18,0,7,Cameroon
2022/7/19,0,7,Cameroon
2022/7/20,0,7,Cameroon
2022/7/21,0,7,Cameroon
2022/7/22,0,7,Cameroon
2022/7/23,0,7,Cameroon
2022/7/24,0,7,Cameroon
2022/7/25,0,7,Cameroon
2022/7/26,0,7,Cameroon
2022/7/27,0,7,Cameroon
2022/7/28,0,7,Cameroon
2022/7/29,0,7,Cameroon
2022/7/30,0,7,Cameroon
2022/7/31,0,7,Cameroon
2022/8/1,0,7,Cameroon
2022/8/2,0,7,Cameroon
2022/8/3,0,7,Cameroon
2022/8/4,0,7,Cameroon
2022/8/5,0,7,Cameroon
2022/8/6,0,7,Cameroon
2022/8/7,0,7,Cameroon
2022/8/8,0,7,Cameroon
2022/8/9,0,7,Cameroon
2022/8/10,0,7,Cameroon
2022/8/11,0,7,Cameroon
2022/8/12,0,7,Cameroon
2022/8/13,0,7,Cameroon
2022/8/14,0,7,Cameroon
2022/8/15,0,7,Cameroon
2022/8/16,0,7,Cameroon
2022/8/17,0,7,Cameroon
2022/8/18,0,7,Cameroon
2022/8/19,0,7,Cameroon
2022/8/20,0,7,Cameroon
2022/8/21,0,7,Cameroon
2022/8/22,0,7,Cameroon
2022/8/23,0,7,Cameroon
2022/8/24,0,7,Cameroon
2022/8/25,0,7,Cameroon
2022/8/26,0,7,Cameroon
2022/8/27,0,7,Cameroon
2022/8/28,0,7,Cameroon
2022/8/29,0,7,Cameroon
2022/8/30,0,7,Cameroon
2022/8/31,0,7,Cameroon
2022/9/1,0,7,Cameroon
2022/9/2,0,7,Cameroon
2022/9/3,0,7,Cameroon
2022/9/4,0,7,Cameroon
2022/9/5,0,7,Cameroon
2022/9/6,0,7,Cameroon
2022/9/7,0,7,Cameroon
2022/9/8,0,7,Cameroon
2022/5/19,2,2,Canada
2022/5/20,3,5,Canada
2022/5/21,0,5,Canada
2022/5/22,0,5,Canada
2022/5/23,10,15,Canada
2022/5/24,0,15,Canada
2022/5/25,0,15,Canada
2022/5/26,11,26,Canada
2022/5/27,0,26,Canada
2022/5/28,0,26,Canada
2022/5/29,0,26,Canada
2022/5/30,0,26,Canada
2022/5/31,1,27,Canada
2022/6/1,27,54,Canada
2022/6/2,23,77,Canada
2022/6/3,3,80,Canada
2022/6/4,0,80,Canada
2022/6/5,0,80,Canada
2022/6/6,1,81,Canada
2022/6/7,20,101,Canada
2022/6/8,1,102,Canada
2022/6/9,11,113,Canada
2022/6/10,3,116,Canada
2022/6/11,0,116,Canada
2022/6/12,0,116,Canada
2022/6/13,8,124,Canada
2022/6/14,34,158,Canada
2022/6/15,0,158,Canada
2022/6/16,9,167,Canada
2022/6/17,10,177,Canada
2022/6/18,0,177,Canada
2022/6/19,0,177,Canada
2022/6/20,0,177,Canada
2022/6/21,33,210,Canada
2022/6/22,0,210,Canada
2022/6/23,25,235,Canada
2022/6/24,0,235,Canada
2022/6/25,0,235,Canada
2022/6/26,0,235,Canada
2022/6/27,22,257,Canada
2022/6/28,18,275,Canada
2022/6/29,12,287,Canada
2022/6/30,0,287,Canada
2022/7/1,0,287,Canada
2022/7/2,25,312,Canada
2022/7/3,0,312,Canada
2022/7/4,36,348,Canada
2022/7/5,0,348,Canada
2022/7/6,21,369,Canada
2022/7/7,0,369,Canada
2022/7/8,5,374,Canada
2022/7/9,3,377,Canada
2022/7/10,0,377,Canada
2022/7/11,99,476,Canada
2022/7/12,0,476,Canada
2022/7/13,16,492,Canada
2022/7/14,37,529,Canada
2022/7/15,8,537,Canada
2022/7/16,0,537,Canada
2022/7/17,0,537,Canada
2022/7/18,35,572,Canada
2022/7/19,40,612,Canada
2022/7/20,0,612,Canada
2022/7/21,0,612,Canada
2022/7/22,67,679,Canada
2022/7/23,0,679,Canada
2022/7/24,0,679,Canada
2022/7/25,34,713,Canada
2022/7/26,30,743,Canada
2022/7/27,0,743,Canada
2022/7/28,54,797,Canada
2022/7/29,4,801,Canada
2022/7/30,0,801,Canada
2022/7/31,0,801,Canada
2022/8/1,0,801,Canada
2022/8/2,88,889,Canada
2022/8/3,2,891,Canada
2022/8/4,64,955,Canada
2022/8/5,1,956,Canada
2022/8/6,0,956,Canada
2022/8/7,0,956,Canada
2022/8/8,0,956,Canada
2022/8/9,51,1007,Canada
2022/8/10,3,1010,Canada
2022/8/11,47,1057,Canada
2022/8/12,1,1058,Canada
2022/8/13,0,1058,Canada
2022/8/14,0,1058,Canada
2022/8/15,18,1076,Canada
2022/8/16,14,1090,Canada
2022/8/17,20,1110,Canada
2022/8/18,14,1124,Canada
2022/8/19,45,1169,Canada
2022/8/20,0,1169,Canada
2022/8/21,0,1169,Canada
2022/8/22,10,1179,Canada
2022/8/23,24,1203,Canada
2022/8/24,1,1204,Canada
2022/8/25,19,1223,Canada
2022/8/26,4,1227,Canada
2022/8/27,0,1227,Canada
2022/8/28,0,1227,Canada
2022/8/29,0,1227,Canada
2022/8/30,15,1242,Canada
2022/8/31,44,1286,Canada
2022/9/1,2,1288,Canada
2022/9/2,3,1291,Canada
2022/9/3,0,1291,Canada
2022/9/4,0,1291,Canada
2022/9/5,0,1291,Canada
2022/9/6,25,1316,Canada
2022/9/7,0,1316,Canada
2022/9/8,0,1316,Canada
2022/3/4,2,2,Central African Republic
2022/3/5,0,2,Central African Republic
2022/3/6,0,2,Central African Republic
2022/3/7,0,2,Central African Republic
2022/3/8,0,2,Central African Republic
2022/3/9,0,2,Central African Republic
2022/3/10,0,2,Central African Republic
2022/3/11,0,2,Central African Republic
2022/3/12,0,2,Central African Republic
2022/3/13,0,2,Central African Republic
2022/3/14,0,2,Central African Republic
2022/3/15,0,2,Central African Republic
2022/3/16,0,2,Central African Republic
2022/3/17,0,2,Central African Republic
2022/3/18,0,2,Central African Republic
2022/3/19,0,2,Central African Republic
2022/3/20,0,2,Central African Republic
2022/3/21,0,2,Central African Republic
2022/3/22,0,2,Central African Republic
2022/3/23,0,2,Central African Republic
2022/3/24,0,2,Central African Republic
2022/3/25,0,2,Central African Republic
2022/3/26,0,2,Central African Republic
2022/3/27,0,2,Central African Republic
2022/3/28,0,2,Central African Republic
2022/3/29,0,2,Central African Republic
2022/3/30,0,2,Central African Republic
2022/3/31,0,2,Central African Republic
2022/4/1,0,2,Central African Republic
2022/4/2,0,2,Central African Republic
2022/4/3,0,2,Central African Republic
2022/4/4,0,2,Central African Republic
2022/4/5,0,2,Central African Republic
2022/4/6,0,2,Central African Republic
2022/4/7,0,2,Central African Republic
2022/4/8,0,2,Central African Republic
2022/4/9,0,2,Central African Republic
2022/4/10,4,6,Central African Republic
2022/4/11,0,6,Central African Republic
2022/4/12,0,6,Central African Republic
2022/4/13,0,6,Central African Republic
2022/4/14,0,6,Central African Republic
2022/4/15,0,6,Central African Republic
2022/4/16,0,6,Central African Republic
2022/4/17,0,6,Central African Republic
2022/4/18,0,6,Central African Republic
2022/4/19,0,6,Central African Republic
2022/4/20,0,6,Central African Republic
2022/4/21,0,6,Central African Republic
2022/4/22,0,6,Central African Republic
2022/4/23,0,6,Central African Republic
2022/4/24,0,6,Central African Republic
2022/4/25,0,6,Central African Republic
2022/4/26,0,6,Central African Republic
2022/4/27,0,6,Central African Republic
2022/4/28,0,6,Central African Republic
2022/4/29,0,6,Central African Republic
2022/4/30,0,6,Central African Republic
2022/5/1,0,6,Central African Republic
2022/5/2,0,6,Central African Republic
2022/5/3,0,6,Central African Republic
2022/5/4,0,6,Central African Republic
2022/5/5,0,6,Central African Republic
2022/5/6,0,6,Central African Republic
2022/5/7,0,6,Central African Republic
2022/5/8,0,6,Central African Republic
2022/5/9,0,6,Central African Republic
2022/5/10,0,6,Central African Republic
2022/5/11,0,6,Central African Republic
2022/5/12,0,6,Central African Republic
2022/5/13,0,6,Central African Republic
2022/5/14,0,6,Central African Republic
2022/5/15,0,6,Central African Republic
2022/5/16,0,6,Central African Republic
2022/5/17,0,6,Central African Republic
2022/5/18,0,6,Central African Republic
2022/5/19,2,8,Central African Republic
2022/5/20,0,8,Central African Republic
2022/5/21,0,8,Central African Republic
2022/5/22,0,8,Central African Republic
2022/5/23,0,8,Central African Republic
2022/5/24,0,8,Central African Republic
2022/5/25,0,8,Central African Republic
2022/5/26,0,8,Central African Republic
2022/5/27,0,8,Central African Republic
2022/5/28,0,8,Central African Republic
2022/5/29,0,8,Central African Republic
2022/5/30,0,8,Central African Republic
2022/5/31,0,8,Central African Republic
2022/6/1,0,8,Central African Republic
2022/6/2,0,8,Central African Republic
2022/6/3,0,8,Central African Republic
2022/6/4,0,8,Central African Republic
2022/6/5,0,8,Central African Republic
2022/6/6,0,8,Central African Republic
2022/6/7,0,8,Central African Republic
2022/6/8,0,8,Central African Republic
2022/6/9,0,8,Central African Republic
2022/6/10,0,8,Central African Republic
2022/6/11,0,8,Central African Republic
2022/6/12,0,8,Central African Republic
2022/6/13,0,8,Central African Republic
2022/6/14,0,8,Central African Republic
2022/6/15,0,8,Central African Republic
2022/6/16,0,8,Central African Republic
2022/6/17,0,8,Central African Republic
2022/6/18,0,8,Central African Republic
2022/6/19,0,8,Central African Republic
2022/6/20,0,8,Central African Republic
2022/6/21,0,8,Central African Republic
2022/6/22,0,8,Central African Republic
2022/6/23,0,8,Central African Republic
2022/6/24,0,8,Central African Republic
2022/6/25,0,8,Central African Republic
2022/6/26,0,8,Central African Republic
2022/6/27,0,8,Central African Republic
2022/6/28,0,8,Central African Republic
2022/6/29,0,8,Central African Republic
2022/6/30,0,8,Central African Republic
2022/7/1,0,8,Central African Republic
2022/7/2,0,8,Central African Republic
2022/7/3,0,8,Central African Republic
2022/7/4,0,8,Central African Republic
2022/7/5,0,8,Central African Republic
2022/7/6,0,8,Central African Republic
2022/7/7,0,8,Central African Republic
2022/7/8,0,8,Central African Republic
2022/7/9,0,8,Central African Republic
2022/7/10,0,8,Central African Republic
2022/7/11,0,8,Central African Republic
2022/7/12,0,8,Central African Republic
2022/7/13,0,8,Central African Republic
2022/7/14,0,8,Central African Republic
2022/7/15,0,8,Central African Republic
2022/7/16,0,8,Central African Republic
2022/7/17,0,8,Central African Republic
2022/7/18,0,8,Central African Republic
2022/7/19,0,8,Central African Republic
2022/7/20,0,8,Central African Republic
2022/7/21,0,8,Central African Republic
2022/7/22,0,8,Central African Republic
2022/7/23,0,8,Central African Republic
2022/7/24,0,8,Central African Republic
2022/7/25,0,8,Central African Republic
2022/7/26,0,8,Central African Republic
2022/7/27,0,8,Central African Republic
2022/7/28,0,8,Central African Republic
2022/7/29,0,8,Central African Republic
2022/7/30,0,8,Central African Republic
2022/7/31,0,8,Central African Republic
2022/8/1,0,8,Central African Republic
2022/8/2,0,8,Central African Republic
2022/8/3,0,8,Central African Republic
2022/8/4,0,8,Central African Republic
2022/8/5,0,8,Central African Republic
2022/8/6,0,8,Central African Republic
2022/8/7,0,8,Central African Republic
2022/8/8,0,8,Central African Republic
2022/8/9,0,8,Central African Republic
2022/8/10,0,8,Central African Republic
2022/8/11,0,8,Central African Republic
2022/8/12,0,8,Central African Republic
2022/8/13,0,8,Central African Republic
2022/8/14,0,8,Central African Republic
2022/8/15,0,8,Central African Republic
2022/8/16,0,8,Central African Republic
2022/8/17,0,8,Central African Republic
2022/8/18,0,8,Central African Republic
2022/8/19,0,8,Central African Republic
2022/8/20,0,8,Central African Republic
2022/8/21,0,8,Central African Republic
2022/8/22,0,8,Central African Republic
2022/8/23,0,8,Central African Republic
2022/8/24,0,8,Central African Republic
2022/8/25,0,8,Central African Republic
2022/8/26,0,8,Central African Republic
2022/8/27,0,8,Central African Republic
2022/8/28,0,8,Central African Republic
2022/8/29,0,8,Central African Republic
2022/8/30,0,8,Central African Republic
2022/8/31,0,8,Central African Republic
2022/9/1,0,8,Central African Republic
2022/9/2,0,8,Central African Republic
2022/9/3,0,8,Central African Republic
2022/9/4,0,8,Central African Republic
2022/9/5,0,8,Central African Republic
2022/9/6,0,8,Central African Republic
2022/9/7,0,8,Central African Republic
2022/9/8,0,8,Central African Republic
2022/6/17,1,1,Chile
2022/6/18,0,1,Chile
2022/6/19,0,1,Chile
2022/6/20,1,2,Chile
2022/6/21,1,3,Chile
2022/6/22,0,3,Chile
2022/6/23,3,6,Chile
2022/6/24,1,7,Chile
2022/6/25,0,7,Chile
2022/6/26,1,8,Chile
2022/6/27,0,8,Chile
2022/6/28,0,8,Chile
2022/6/29,0,8,Chile
2022/6/30,0,8,Chile
2022/7/1,0,8,Chile
2022/7/2,0,8,Chile
2022/7/3,1,9,Chile
2022/7/4,4,13,Chile
2022/7/5,0,13,Chile
2022/7/6,0,13,Chile
2022/7/7,0,13,Chile
2022/7/8,1,14,Chile
2022/7/9,0,14,Chile
2022/7/10,0,14,Chile
2022/7/11,2,16,Chile
2022/7/12,2,18,Chile
2022/7/13,1,19,Chile
2022/7/14,1,20,Chile
2022/7/15,4,24,Chile
2022/7/16,0,24,Chile
2022/7/17,0,24,Chile
2022/7/18,2,26,Chile
2022/7/19,0,26,Chile
2022/7/20,0,26,Chile
2022/7/21,13,39,Chile
2022/7/22,0,39,Chile
2022/7/23,0,39,Chile
2022/7/24,0,39,Chile
2022/7/25,0,39,Chile
2022/7/26,6,45,Chile
2022/7/27,0,45,Chile
2022/7/28,0,45,Chile
2022/7/29,10,55,Chile
2022/7/30,0,55,Chile
2022/7/31,0,55,Chile
2022/8/1,13,68,Chile
2022/8/2,0,68,Chile
2022/8/3,0,68,Chile
2022/8/4,23,91,Chile
2022/8/5,0,91,Chile
2022/8/6,0,91,Chile
2022/8/7,0,91,Chile
2022/8/8,0,91,Chile
2022/8/9,35,126,Chile
2022/8/10,0,126,Chile
2022/8/11,15,141,Chile
2022/8/12,0,141,Chile
2022/8/13,0,141,Chile
2022/8/14,0,141,Chile
2022/8/15,48,189,Chile
2022/8/16,0,189,Chile
2022/8/17,0,189,Chile
2022/8/18,18,207,Chile
2022/8/19,0,207,Chile
2022/8/20,0,207,Chile
2022/8/21,0,207,Chile
2022/8/22,63,270,Chile
2022/8/23,0,270,Chile
2022/8/24,0,270,Chile
2022/8/25,74,344,Chile
2022/8/26,0,344,Chile
2022/8/27,0,344,Chile
2022/8/28,0,344,Chile
2022/8/29,0,344,Chile
2022/8/30,0,344,Chile
2022/8/31,0,344,Chile
2022/9/1,106,450,Chile
2022/9/2,0,450,Chile
2022/9/3,0,450,Chile
2022/9/4,0,450,Chile
2022/9/5,34,484,Chile
2022/9/6,0,484,Chile
2022/9/7,0,484,Chile
2022/9/8,0,484,Chile
2022/6/23,3,3,Colombia
2022/6/24,0,3,Colombia
2022/6/25,0,3,Colombia
2022/6/26,0,3,Colombia
2022/6/27,0,3,Colombia
2022/6/28,0,3,Colombia
2022/6/29,0,3,Colombia
2022/6/30,0,3,Colombia
2022/7/1,0,3,Colombia
2022/7/2,2,5,Colombia
2022/7/3,0,5,Colombia
2022/7/4,0,5,Colombia
2022/7/5,0,5,Colombia
2022/7/6,0,5,Colombia
2022/7/7,0,5,Colombia
2022/7/8,0,5,Colombia
2022/7/9,0,5,Colombia
2022/7/10,0,5,Colombia
2022/7/11,0,5,Colombia
2022/7/12,0,5,Colombia
2022/7/13,2,7,Colombia
2022/7/14,0,7,Colombia
2022/7/15,0,7,Colombia
2022/7/16,0,7,Colombia
2022/7/17,0,7,Colombia
2022/7/18,0,7,Colombia
2022/7/19,3,10,Colombia
2022/7/20,0,10,Colombia
2022/7/21,0,10,Colombia
2022/7/22,0,10,Colombia
2022/7/23,0,10,Colombia
2022/7/24,0,10,Colombia
2022/7/25,1,11,Colombia
2022/7/26,1,12,Colombia
2022/7/27,0,12,Colombia
2022/7/28,0,12,Colombia
2022/7/29,3,15,Colombia
2022/7/30,0,15,Colombia
2022/7/31,0,15,Colombia
2022/8/1,1,16,Colombia
2022/8/2,4,20,Colombia
2022/8/3,0,20,Colombia
2022/8/4,0,20,Colombia
2022/8/5,6,26,Colombia
2022/8/6,0,26,Colombia
2022/8/7,0,26,Colombia
2022/8/8,29,55,Colombia
2022/8/9,0,55,Colombia
2022/8/10,0,55,Colombia
2022/8/11,0,55,Colombia
2022/8/12,0,55,Colombia
2022/8/13,0,55,Colombia
2022/8/14,0,55,Colombia
2022/8/15,74,129,Colombia
2022/8/16,0,129,Colombia
2022/8/17,0,129,Colombia
2022/8/18,0,129,Colombia
